0.000000000000000000e+00 1.410005538601641817e+01 1.410549069999244232e+01 1.387854448574262634e+01 0.000000000000000000e+00 1.537461717348821288e+01 1.121967133162620200e+01 0.000000000000000000e+00 1.305233872979140131e+01 1.468282394410101510e+01 1.627110499972792113e+01 1.532947993804370057e+01 1.490563107302770263e+01 0.000000000000000000e+00 1.335633627960563174e+01 1.651317659967674345e+01 1.235776324129270343e+01 0.000000000000000000e+00 1.495771563267420667e+01 1.270851254397804198e+01
0.000000000000000000e+00 1.421113420496146951e+01 1.210886021228746756e+01 1.244670740309685897e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.410323846772184453e+01 0.000000000000000000e+00 1.402995714352993062e+01 1.598692016464586807e+01 0.000000000000000000e+00 1.392238673345046784e+01 0.000000000000000000e+00 1.519698836832959898e+01 1.317054709572452076e+01 1.624205117911100515e+01 1.432768038673836131e+01 1.639819849987678069e+01 0.000000000000000000e+00 1.348431161936955114e+01
1.479313456415207639e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.496219595007424275e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.627795892244465747e+01 1.449298531460948603e+01 1.346880011439351321e+01 1.274668054167586995e+01 1.672800367833166035e+01 1.704684516259439064e+01 0.000000000000000000e+00 1.628297876073526140e+01 0.000000000000000000e+00 1.537148115445257979e+01 1.290229458312124855e+01 1.514308818436048476e+01
0.000000000000000000e+00 1.358691817141585467e+01 1.245102796423221569e+01 1.289995976094638408e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.328739915905897107e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.403603903509534412e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.392462247169183343e+01 1.591037563923383047e+01 0.000000000000000000e+00 1.395553806350514670e+01 1.534548579213916675e+01 1.403638002375406124e+01 1.674819311031412283e+01
1.589075456266947306e+01 0.000000000000000000e+00 1.562382077734967822e+01 0.000000000000000000e+00 1.418601620369541472e+01 1.423131400084498921e+01 1.558235013466232743e+01 1.504982767144134748e+01 1.314321085813581647e+01 0.000000000000000000e+00 1.466112658117623013e+01 1.484680663435257486e+01 1.339872959001499453e+01 1.480108998991376623e+01 0.000000000000000000e+00 1.452663023133767339e+01 1.326743896307625903e+01 1.330779380926034072e+01 1.554197561559500507e+01 1.624946169160262244e+01
0.000000000000000000e+00 1.513493827122007218e+01 0.000000000000000000e+00 1.524541390651702599e+01 1.379843340691920162e+01 1.382691998601639227e+01 1.463763956444379666e+01 1.211384229214931274e+01 1.626041295602668768e+01 1.467238284643976165e+01 1.230050036389894963e+01 1.134464023053980952e+01 0.000000000000000000e+00 1.103582345543705934e+01 1.226000555111706802e+01 0.000000000000000000e+00 1.475408933766956210e+01 1.450550743610730287e+01 1.384005444658453321e+01 1.582733704637825234e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.682527635643784336e+01 1.458750727107488743e+01 1.376134086118439903e+01 1.572474060573481047e+01 1.499064905770467426e+01 0.000000000000000000e+00 1.586782846041554684e+01 1.420371287286169171e+01 1.546694934973848312e+01 0.000000000000000000e+00 1.427914587863797102e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.317412235093158124e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.495586027291661502e+01
1.539938386621372679e+01 1.264863585877390406e+01 1.370006088774210262e+01 0.000000000000000000e+00 1.546849481989948671e+01 1.475917347208101127e+01 1.349342926256619002e+01 0.000000000000000000e+00 1.403102529262563536e+01 1.187357524431911493e+01 1.419078620187600848e+01 1.310854249098853153e+01 1.372448580817080988e+01 1.406679224465355382e+01 1.712227820235432318e+01 1.342225645130302603e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.525364002510150385e+01 1.791959770142772612e+01
1.480228399866265221e+01 0.000000000000000000e+00 1.563699799809956836e+01 1.635153913137274628e+01 1.319551518279031299e+01 1.332840132886685502e+01 1.305929971476398599e+01 1.449562664270747980e+01 1.185144815823322517e+01 1.293728399499702419e+01 1.601983809381435364e+01 1.570740990332912013e+01 1.353478351258699242e+01 1.354113951636934310e+01 1.405712074530253730e+01 0.000000000000000000e+00 1.529609350954340208e+01 1.619482876198805954e+01 1.479736467581632553e+01 0.000000000000000000e+00
1.669626219926929167e+01 0.000000000000000000e+00 1.463734033038929461e+01 1.355243244073025544e+01 1.554172028242834713e+01 1.421047590718001352e+01 1.369738242910515780e+01 1.651336027135119977e+01 0.000000000000000000e+00 1.305571133668015094e+01 1.322494152057731043e+01 1.395443415417310540e+01 0.000000000000000000e+00 1.425393486983710467e+01 1.466649779404766107e+01 1.376732177015593095e+01 1.502811857140000384e+01 1.460492590228649590e+01 1.493406011584497683e+01 1.470230891430162323e+01
